A,B,C,D,E,F,G,H,I,J
0.791633854879718,0.15412851449081066,0.2600778877938601,0.3873307953666204,0.514823237936326,0.8640645317749305,0.26721215591226843,0.41829457989986085,0.07038141141527099,0.5992695582562311
0.8363738465081437,0.7147018140021499,0.3422810498471516,0.8901139605588548,0.20126404355622463,0.8497382556239623,0.6907240401598731,0.9602756149960734,0.9631020139433945,0.82074083279975
0.30227408963864244,0.6782627242375276,0.9470123465612316,0.12847815242715632,0.16494726027723616,0.3411801915062904,0.2823714213785451,0.23377849063981126,0.00984180092502418,0.2828733213254373
0.5720910526374599,0.07646374465604266,0.07474796867950317,0.212894835628181,0.28101668055182405,0.9493813197200038,0.43174075071505247,0.8827855018295209,0.18873045826862767,0.5962293963645473
0.7235194122143687,0.5459430966427211,0.8033451052711208,0.7334048213848762,0.5580732417359218,0.7626900725393606,0.5260403433376359,0.4493271417453414,0.030005707006550253,0.24618063959676773
0.7685898200696498,0.6081340592182587,0.8811950435931735,0.7689436966445024,0.735439895682389,0.466132091823127,0.43552818212313316,0.721194305167111,0.8969031504419446,0.5799848367584524
0.24912905009128716,0.37270562294682463,0.09213214578312001,0.45819025279297,0.8935914202362976,0.8906679138862436,0.3401688823285369,0.7840538218665725,0.9442521628195596,0.047584803685854826
0.001333157111974792,0.27875578937907775,0.37064781923899737,0.9804643332169954,0.6247344263733299,0.5013072099012854,0.5685345652815957,0.26236639915604276,0.5588285730239234,0.021944232671210817
0.4084825376710811,0.34463913920753997,0.5585383002698965,0.32441084049034274,0.6850086363295739,0.31716219158832937,0.1827111952295234,0.9962116199395555,0.27082136351499975,0.16120074973933496
0.4385074192886952,0.6338332329643313,0.46538220227216787,0.43443543149839725,0.5881171736309309,0.07223593677081097,0.6612754408095077,0.38768044884239183,0.04179797761093362,0.009353384967291545
0.05755390613053901,0.6693108948236275,0.6816230385668446,0.32680179657304054,0.18530718663579904,0.6080741841412449,0.29164585257412545,0.2695842203342993,0.7459832090838903,0.5503192513079267
0.8076604057532021,0.14756964869009048,0.6935038263607551,0.34613236714120377,0.566008085799368,0.6730536510540648,0.7668526524659266,0.8107552052109472,0.06074746379335716,0.7106114319621946
0.4106867558905076,0.6778619947077137,0.028766183941171475,0.32226639701469706,0.8188393326750223,0.32717888460724,0.9028859009348003,0.7407330268927256,0.1594163664580588,0.5937126453338513
0.6292114814246746,0.2946557676616042,0.5709186865454631,0.044136572704385646,0.17935119196321125,0.43428512229173044,0.6643396555104137,0.44781503600879036,0.5679113771327318,0.6235491865832786
0.5197727379308416,0.23298962219138697,0.6246802082066125,0.8266373289738,0.22973283095747943,0.8764137408903485,0.046779077625209387,0.3361082292685901,0.39347930624560234,0.9211510004555414
